Campaign name,Ad set name,Ad name,Day,Amount spent (INR),"CPM (cost per 1,000 impressions)",CTR (link click-through rate),Ad set delivery,Reporting starts,Reporting ends
MOF,MOF | KHB,ida and ineya | SV,2025-04-11,218.77,106.66504144,0.39005363,inactive,2025-04-11,2025-04-11
TOF | India Modern,INT JWLY - IGi,India Modern DABA,2025-04-11,60.44,516.58119658,9.4017094,inactive,2025-04-11,2025-04-11
MOF,MOF | DEL,RV | CC,2025-04-11,122.49,88.88969521,0.58055152,inactive,2025-04-11,2025-04-11
TOF | KHB |,INT JWLY | IG,Zeya Necklace | SI,2025-04-11,151.27,82.07813348,0.37981552,inactive,2025-04-11,2025-04-11
MOF,MOF | KHB,Sikar Necklace Model | SI,2025-04-11,110.94,241.17391304,2.17391304,inactive,2025-04-11,2025-04-11
TOF | Earrings,TRL,Ira Earrings | CV,2025-04-11,45.84,65.57939914,4.57796853,inactive,2025-04-11,2025-04-11
TOF | All That Grace,ARL | IGi,All that grace (1) | CI,2025-04-11,0.78,156.0,,active,2025-04-11,2025-04-11
TOF | Earrings,TRL,Earrings | DABA,2025-04-11,389.29,78.4858871,5.10080645,inactive,2025-04-11,2025-04-11
MOF,MOF | KHB,Cutch Tassel | SI,2025-04-11,143.67,317.15231788,0.22075055,inactive,2025-04-11,2025-04-11
TOF | Story/Reel,TRL | IG | ST RL | PDP,Thea Earrings I SV,2025-04-12,1024.08,100.4,1.1372549,inactive,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,Meera Suit Look | SV,2025-04-12,21.58,229.57446809,,active,2025-04-12,2025-04-12
BOF | DPA,VC & ATC_1 Day - FB,DPA,2025-04-12,411.35,177.38249245,8.02069858,active,2025-04-12,2025-04-12
TOF | India Modern,JWLY + TRL - FB,DABA – BS /TP 1,2025-04-12,378.71,64.01453685,5.57809331,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,13.06,110.6779661,,not_delivering,2025-04-12,2025-04-12
TOF | KHB |,INT JWLY | IG,Sikar Necklace | SI,2025-04-12,95.53,178.22761194,1.30597015,inactive,2025-04-12,2025-04-12
TOF | India Modern,HOME - IG,India Modern DABA,2025-04-12,157.49,120.68199234,3.98467433,inactive,2025-04-12,2025-04-12
TOF | KHB |,INT JWLY | IG,Qutub Necklace | SI,2025-04-12,154.74,53.89759666,1.91570881,inactive,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST,Sapphires I SI,2025-04-12,25.11,246.17647059,2.94117647,inactive,2025-04-12,2025-04-12
TOF | India Modern,INT JWLY - IG,DABA – BS /TP 1,2025-04-12,802.7,60.92137219,2.82331512,inactive,2025-04-12,2025-04-12
TOF | ALL,OCC - IG,DABA,2025-04-12,250.6,15.5981576,0.94609735,inactive,2025-04-12,2025-04-12
TOF | India Modern,HOME - IG,DABA – BS /TP 1,2025-04-12,802.43,65.39238856,3.3086138,inactive,2025-04-12,2025-04-12
TOF | ALL,INT JWLY - IG,DABA – BS /TP,2025-04-12,217.3,20.19516729,1.31040892,inactive,2025-04-12,2025-04-12
TOF | Earrings,OCC,Earrings | DABA,2025-04-12,438.06,147.99324324,4.42567568,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,0.57,190.0,,not_delivering,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST,Ella Rings I SI,2025-04-12,807.27,98.47157843,2.1102708,inactive,2025-04-12,2025-04-12
TOF | Earrings,TRL,Ira Earrings | CV,2025-04-12,1.47,105.0,7.14285714,inactive,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,Debbie Earrings | SV,2025-04-12,289.85,185.68225496,0.96092249,active,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,4.74,105.33333333,,not_delivering,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,21.45,289.86486486,1.35135135,not_delivering,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST RL | PDP,Emily Necklace I SV,2025-04-12,258.67,63.88490985,0.41985675,inactive,2025-04-12,2025-04-12
MOF,MOF | BLR,Juliet Ring | SV,2025-04-12,449.47,79.52406228,1.15003539,inactive,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,All that grace | SV,2025-04-12,32.48,216.53333333,0.66666667,active,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST RL | PDP,Felix Earrings I SV,2025-04-12,515.52,113.37585221,1.20958874,inactive,2025-04-12,2025-04-12
TOF | India Modern,INT JWLY - IG,India Modern DABA,2025-04-12,151.18,127.79374472,2.87404903,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,20.93,116.9273743,0.55865922,not_delivering,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TIFF - IG,FAYE STYLISED | SI,2025-04-12,0.19,13.57142857,,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,23.03,258.76404494,3.37078652,not_delivering,2025-04-12,2025-04-12
BOF | DPA,VC & ATC_14 Days - IG,DPA,2025-04-12,1470.36,52.43046641,3.60861503,active,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,38.06,198.22916667,1.04166667,not_delivering,2025-04-12,2025-04-12
TOF | ALL,HOME - IG,DABA – BS /TP,2025-04-12,81.94,18.00879121,1.62637363,inactive,2025-04-12,2025-04-12
TOF | All That Grace,END | IGi,All that grace | DABA,2025-04-12,225.49,85.99923722,4.46224256,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,0.72,48.0,6.66666667,not_delivering,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TRL - IG,Love Pendant I SV,2025-04-12,326.62,202.11633663,0.68069307,inactive,2025-04-12,2025-04-12
TOF | ALL,TIFF - IG,DABA – BS /TP,2025-04-12,310.51,20.97898791,1.78366327,inactive,2025-04-12,2025-04-12
TOF | India Modern,INT JWLY - IGi,India Modern DABA,2025-04-12,14.25,445.3125,,inactive,2025-04-12,2025-04-12
TOF | ALL,TRL - IG,DABA – BS /TP 2,2025-04-12,452.04,10.10258129,0.99005475,inactive,2025-04-12,2025-04-12
TOF | KHB |,INT JWLY | IG,Zeya Necklace | SI,2025-04-12,255.12,79.22981366,0.62111801,inactive,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TRL - IG,Firdos Bracelet I SV,2025-04-12,24.33,243.3,1.0,inactive,2025-04-12,2025-04-12
TOF | India Modern,JWLY + TRL - FBi,DABA – BS /TP 1,2025-04-12,405.87,130.67289118,5.95621378,inactive,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TIFF - IG,ARKA STYLISED | SI,2025-04-12,222.31,289.46614583,1.69270833,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,0.58,58.0,,not_delivering,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,Jackie Necklace | SV,2025-04-12,22.5,362.90322581,3.22580645,active,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TRL - IG,Emerald Mix Match I SI,2025-04-12,357.34,188.47046414,1.52953586,inactive,2025-04-12,2025-04-12
TOF | Earrings,TRL,Earrings | DABA,2025-04-12,488.41,66.13540961,4.95599188,inactive,2025-04-12,2025-04-12
TOF | 80k,OCC – IG,80k DABA | Rings,2025-04-12,177.13,64.03832249,1.95227766,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,1.4,116.66666667,,not_delivering,2025-04-12,2025-04-12
TOF | India Modern,C-OCC - IG,DABA – BS /TP 1,2025-04-12,938.54,63.66436033,2.93040293,inactive,2025-04-12,2025-04-12
MOF,MOF | HYD,RV | CC,2025-04-12,32.74,61.89035917,1.1342155,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,123.49,217.41197183,4.22535211,not_delivering,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,Jasmine Ring | SV,2025-04-12,59.11,93.52848101,1.26582278,active,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST RL | PDP,Revival Necklace I SV,2025-04-12,347.28,200.62391681,0.57770075,inactive,2025-04-12,2025-04-12
MOF,MOF | BLR,RV | CC,2025-04-12,70.65,141.01796407,0.5988024,inactive,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,All that grace (1) | SI,2025-04-12,94.09,847.65765766,1.8018018,active,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,0.57,40.71428571,,not_delivering,2025-04-12,2025-04-12
TOF | ALL,OCC - IG,DABA – BS /TP 2,2025-04-12,8.1,10.91644205,0.94339623,inactive,2025-04-12,2025-04-12
TOF | India Modern,C-OCC - IG,India Modern DABA,2025-04-12,17.02,99.53216374,1.75438596,inactive,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST RL | PDP,Firdos Earrings I SV,2025-04-12,349.69,131.26501502,1.16366366,inactive,2025-04-12,2025-04-12
TOF | KHB |,OCC | IG,KHB | DABA (1),2025-04-12,886.18,67.43626817,1.74263755,inactive,2025-04-12,2025-04-12
TOF | India Modern,JWLY + TRL - FBi,India Modern DABA,2025-04-12,63.23,192.18844985,6.68693009,inactive,2025-04-12,2025-04-12
TOF | Earrings,OCC,Felix Earrings | CV,2025-04-12,13.64,158.60465116,1.1627907,inactive,2025-04-12,2025-04-12
TOF | 80k,OCC – IG,80k DABA,2025-04-12,311.18,136.18380744,2.23194748,inactive,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,Mix Match Pearls I SI,2025-04-12,70.49,652.68518519,0.92592593,active,2025-04-12,2025-04-12
TOF | ALL,INT JWLY - IG,DABA,2025-04-12,742.44,26.36224834,2.10559955,inactive,2025-04-12,2025-04-12
MOF,MOF | DEL,RV | CC,2025-04-12,180.59,82.23588342,0.86520947,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,535.67,350.56937173,5.23560209,not_delivering,2025-04-12,2025-04-12
TOF | India Modern,INT JWLY - IGi,DABA – BS /TP 1,2025-04-12,441.3,322.35208181,6.1358656,inactive,2025-04-12,2025-04-12
TOF | ALL,TIFF - IG,DABA,2025-04-12,661.14,26.83742643,2.06616602,inactive,2025-04-12,2025-04-12
TOF | KHB |,INT JWLY | IGi,KHB | DABA (1),2025-04-12,1515.62,65.21320081,2.12555398,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,17.28,102.24852071,0.59171598,not_delivering,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TIFF - IG,IRA | SI,2025-04-12,488.92,44.60135012,2.99215472,inactive,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,C-OCC,CC,2025-04-12,471.55,181.99536858,2.0841374,inactive,2025-04-12,2025-04-12
TOF | All That Grace,ARL | IGi,All that grace (1) | CI,2025-04-12,87.75,217.2029703,3.71287129,active,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,7.21,106.02941176,2.94117647,not_delivering,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,125.61,118.5,0.94339623,not_delivering,2025-04-12,2025-04-12
TOF | India Modern,JWLY + TRL - FB,India Modern DABA,2025-04-12,100.48,155.78294574,5.42635659,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,223.2,157.40479549,2.18617772,not_delivering,2025-04-12,2025-04-12
BOF | DPA,VC & ATC_60 Days - FB,DPA,2025-04-12,397.19,35.49191314,3.29729247,active,2025-04-12,2025-04-12
TOF | ALL,MAG - IG,DABA – BS /TP 2,2025-04-12,412.1,9.48315538,1.11146907,inactive,2025-04-12,2025-04-12
BOF | DPA,VC & ATC_14 Days - FB,DPA,2025-04-12,453.11,76.02516779,6.82885906,active,2025-04-12,2025-04-12
TOF | Earrings,TRL,Felix Earrings | CV,2025-04-12,0.68,68.0,,inactive,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST,Nizam Ring I SI,2025-04-12,130.52,182.54545455,1.25874126,inactive,2025-04-12,2025-04-12
MOF,MOF | KHB,ida and ineya | SV,2025-04-12,126.53,98.23757764,0.77639752,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,260.71,156.39472106,0.95980804,not_delivering,2025-04-12,2025-04-12
MOF,MOF | MUM,RV | CC,2025-04-12,0.04,20.0,,inactive,2025-04-12,2025-04-12
MOF,MOF | DABA,MOF | DABA 2,2025-04-12,687.65,151.89971283,3.7552463,inactive,2025-04-12,2025-04-12
MOF,MOF | DABA | ENGD,MOF | DABA 1,2025-04-12,385.96,16.91768213,1.29306566,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,0.22,55.0,,not_delivering,2025-04-12,2025-04-12
MOF,MOF | MUM,Juliet Ring | SV,2025-04-12,221.75,157.26950355,1.13475177,inactive,2025-04-12,2025-04-12
MOF,MOF | HYD,Juliet Ring | SV,2025-04-12,400.27,61.47596375,1.36691752,inactive,2025-04-12,2025-04-12
BOF | DPA,VC & ATC_60 Days - IG,DPA,2025-04-12,967.54,31.81964679,2.16726412,active,2025-04-12,2025-04-12
TOF | 80k,LUXE | IGi,80k CC,2025-04-12,976.49,473.79427462,3.2508491,active,2025-04-12,2025-04-12
MOF,MOF | DABA | ENGD,MOF | DABA 2,2025-04-12,996.17,12.51579913,1.44359429,inactive,2025-04-12,2025-04-12
TOF | ALL,MAG - IG,DABA,2025-04-12,603.25,12.29666925,1.18838925,inactive,2025-04-12,2025-04-12
TOF | KHB |,INT JWLY | IG,Mansa Necklace | SI,2025-04-12,328.63,53.03049863,1.71050508,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,1.71,68.4,,not_delivering,2025-04-12,2025-04-12
MOF,MOF | KHB,Cutch Tassel | SI,2025-04-12,118.63,273.97228637,0.69284065,inactive,2025-04-12,2025-04-12
TOF | CUSTOM | AUTO,TIFF - IG,Amey Ring | SV,2025-04-12,0.17,21.25,,inactive,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST,Raphsody I SI,2025-04-12,763.18,250.22295082,2.49180328,inactive,2025-04-12,2025-04-12
MOF,MOF | DABA,MOF | DABA 1,2025-04-12,595.22,276.20417633,4.31554524,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,85.64,158.59259259,2.96296296,not_delivering,2025-04-12,2025-04-12
BOF | DPA,VC & ATC_1 Day - IG,DPA,2025-04-12,969.08,142.46986181,6.18935607,active,2025-04-12,2025-04-12
TOF | ALL,TRL - IG,DABA,2025-04-12,571.32,11.86615989,1.17556649,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,160.8,128.12749004,1.5936255,not_delivering,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,15.03,429.42857143,2.85714286,not_delivering,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-12,26.64,112.40506329,4.64135021,not_delivering,2025-04-12,2025-04-12
TOF | Story/Reel,TRL | IG | ST,Jehan Necklace I SI,2025-04-12,234.61,154.45029625,1.64581962,inactive,2025-04-12,2025-04-12
TOF | KHB |,INT JWLY | IG,Tanjore Bracelet | SI,2025-04-12,91.91,191.08108108,1.45530146,inactive,2025-04-12,2025-04-12
MOF,MOF | KHB,Sikar Necklace Model | SI,2025-04-12,175.33,118.78726287,1.96476965,inactive,2025-04-12,2025-04-12
TOF | ALL,HOME - IG,DABA,2025-04-12,644.47,35.51190214,2.0663434,inactive,2025-04-12,2025-04-12
MOF,MOF | DEL,Juliet Ring | SV,2025-04-12,232.28,86.60700969,1.60328113,inactive,2025-04-12,2025-04-12
MOF,MOF | KHB,Zeya Necklace | SV,2025-04-12,68.28,91.77419355,0.94086022,inactive,2025-04-12,2025-04-12
TOF | Earrings,OCC,Ira Earrings | CV,2025-04-12,13.17,182.91666667,2.77777778,inactive,2025-04-12,2025-04-12
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,234.83,132.5974026,2.48447205,not_delivering,2025-04-13,2025-04-13
TOF | 80k,LUXE | IGi,80k CC,2025-04-13,1087.67,422.3961165,2.75728155,active,2025-04-13,2025-04-13
MOF,MOF | DABA,MOF | DABA 2,2025-04-13,902.58,121.03795092,3.44642618,inactive,2025-04-13,2025-04-13
TOF | ALL,TRL - IG,DABA – BS /TP 2,2025-04-13,477.37,9.73231397,1.01732926,inactive,2025-04-13,2025-04-13
TOF | India Modern,INT JWLY - IGi,DABA – BS /TP 1,2025-04-13,553.56,378.1147541,6.21584699,inactive,2025-04-13,2025-04-13
TOF | All That Grace,ARL | IGi,Jackie Necklace | SV,2025-04-13,58.94,421.0,,active,2025-04-13,2025-04-13
MOF,MOF | DABA | ENGD,MOF | DABA 1,2025-04-13,509.17,17.89512529,1.54992444,inactive,2025-04-13,2025-04-13
MOF,MOF | HYD,Juliet Ring | SV,2025-04-13,455.54,66.46337905,1.38605194,inactive,2025-04-13,2025-04-13
TOF | ALL,INT JWLY - IG,DABA,2025-04-13,857.02,30.90922206,1.99083925,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TRL - IG,Emerald Mix Match I SI,2025-04-13,386.84,211.04200764,2.45499182,inactive,2025-04-13,2025-04-13
TOF | ALL,MAG - IG,DABA,2025-04-13,551.12,12.41484952,1.13759236,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,ARKA STYLISED | SI,2025-04-13,68.54,190.91922006,1.39275766,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,ARKA | SI,2025-04-13,354.73,2463.40277778,2.08333333,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,24.84,162.35294118,10.45751634,not_delivering,2025-04-13,2025-04-13
TOF | All That Grace,ARL | IGi,Mix Match Pearls I SI,2025-04-13,31.95,443.75,,active,2025-04-13,2025-04-13
TOF | Earrings,OCC,Felix Earrings | CV,2025-04-13,1.32,110.0,,inactive,2025-04-13,2025-04-13
BOF | DPA,VC & ATC_60 Days - IG,DPA,2025-04-13,1085.0,34.14311788,2.47026245,active,2025-04-13,2025-04-13
TOF | 80k,OCC – IG,80k DABA,2025-04-13,296.31,108.77753304,2.53303965,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,IRA | SI,2025-04-13,518.79,73.24438797,3.24721163,inactive,2025-04-13,2025-04-13
TOF | India Modern,C-OCC - IG,DABA – BS /TP 1,2025-04-13,1025.88,73.27190915,3.20691379,inactive,2025-04-13,2025-04-13
TOF | All That Grace,END | IGi,All that grace | DABA,2025-04-13,269.39,83.89598256,4.57801308,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,Arka Necklace | SV,2025-04-13,45.89,26.75801749,0.23323615,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,550.78,134.07497566,0.85199611,not_delivering,2025-04-13,2025-04-13
TOF | KHB |,INT JWLY | IG,Zeya Necklace | SI,2025-04-13,617.5,113.86686336,0.42411949,inactive,2025-04-13,2025-04-13
TOF | ALL,TIFF - IG,DABA – BS /TP,2025-04-13,444.92,25.97769604,1.57061949,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,11.54,55.48076923,0.96153846,not_delivering,2025-04-13,2025-04-13
MOF,MOF | KHB,Sikar Necklace Model | SI,2025-04-13,146.16,124.49744463,1.53321976,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TRL - IG,Love Pendant I SV,2025-04-13,382.62,150.04705882,0.98039216,inactive,2025-04-13,2025-04-13
BOF | DPA,VC & ATC_1 Day - IG,DPA,2025-04-13,1161.95,171.15186331,6.56945058,active,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,258.87,144.45870536,2.84598214,not_delivering,2025-04-13,2025-04-13
TOF | India Modern,JWLY + TRL - FBi,DABA – BS /TP 1,2025-04-13,507.65,166.38806949,5.0475254,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,13.04,138.72340426,5.31914894,not_delivering,2025-04-13,2025-04-13
TOF | KHB |,OCC | IG,KHB | DABA (1),2025-04-13,1062.57,50.2753726,1.66075231,inactive,2025-04-13,2025-04-13
TOF | ALL,HOME - IG,DABA – BS /TP,2025-04-13,191.58,16.73187773,1.33624454,inactive,2025-04-13,2025-04-13
TOF | Earrings,TRL,Earrings | DABA,2025-04-13,542.72,69.18036966,4.35946463,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,C-OCC,CC,2025-04-13,546.74,126.64813528,1.80681028,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,51.07,311.40243902,1.2195122,not_delivering,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,33.48,158.67298578,0.9478673,not_delivering,2025-04-13,2025-04-13
TOF | India Modern,INT JWLY - IG,India Modern DABA,2025-04-13,229.03,112.7671098,2.95420975,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,260.37,191.30786187,6.31888317,not_delivering,2025-04-13,2025-04-13
MOF,MOF | MUM,Juliet Ring | SV,2025-04-13,219.26,211.23314066,1.44508671,inactive,2025-04-13,2025-04-13
MOF,MOF | KHB,Zeya Necklace | SV,2025-04-13,137.18,114.2214821,0.99916736,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TRL - IG,Firdos Bracelet I SV,2025-04-13,0.01,10.0,,inactive,2025-04-13,2025-04-13
TOF | India Modern,JWLY + TRL - FBi,India Modern DABA,2025-04-13,21.35,182.47863248,4.27350427,inactive,2025-04-13,2025-04-13
MOF,MOF | BLR,RV | CC,2025-04-13,60.05,99.5854063,0.66334992,inactive,2025-04-13,2025-04-13
BOF | DPA,VC & ATC_60 Days - FB,DPA,2025-04-13,544.67,38.98575621,3.0420156,active,2025-04-13,2025-04-13
TOF | Earrings,TRL,Ira Earrings | CV,2025-04-13,0.15,15.0,10.0,inactive,2025-04-13,2025-04-13
TOF | ALL,MAG - IG,DABA – BS /TP 2,2025-04-13,602.02,13.87910365,1.0213021,inactive,2025-04-13,2025-04-13
TOF | All That Grace,ARL | IGi,Debbie Earrings | SV,2025-04-13,326.33,138.51018676,1.10356537,active,2025-04-13,2025-04-13
TOF | India Modern,HOME - IG,DABA – BS /TP 1,2025-04-13,767.19,93.53694221,3.63326018,inactive,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,Anah Necklace | SV,2025-04-13,6.61,124.71698113,1.88679245,inactive,2025-04-13,2025-04-13
MOF,MOF | BLR,Juliet Ring | SV,2025-04-13,574.4,134.58294283,1.26522962,inactive,2025-04-13,2025-04-13
MOF,MOF | KHB,Cutch Tassel | SI,2025-04-13,38.95,221.30681818,0.56818182,inactive,2025-04-13,2025-04-13
TOF | Story/Reel,TRL | IG | ST,Raphsody I SI,2025-04-13,947.24,179.81017464,2.50569476,inactive,2025-04-13,2025-04-13
TOF | Story/Reel,TRL | IG | ST RL | PDP,Felix Earrings I SV,2025-04-13,492.03,111.16809761,1.58156349,inactive,2025-04-13,2025-04-13
TOF | KHB |,INT JWLY | IGi,KHB | DABA (1),2025-04-13,1611.9,57.02610911,1.91396023,inactive,2025-04-13,2025-04-13
MOF,MOF | DEL,Juliet Ring | SV,2025-04-13,284.0,106.08890549,1.83040717,inactive,2025-04-13,2025-04-13
TOF | All That Grace,ARL | IGi,All that grace | SV,2025-04-13,103.23,135.2948886,0.5242464,active,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,DEW DROP | SI,2025-04-13,7.19,52.86764706,3.67647059,inactive,2025-04-13,2025-04-13
P2PSBG_REELS,P2PSBG_REELS,P2PSBG_REELS,2025-04-13,147.85,221.996997,2.7027027,not_delivering,2025-04-13,2025-04-13
TOF | Earrings,OCC,Earrings | DABA,2025-04-13,523.24,111.11488639,3.6101083,inactive,2025-04-13,2025-04-13
TOF | India Modern,JWLY + TRL - FB,DABA – BS /TP 1,2025-04-13,475.77,105.49223947,6.38580931,inactive,2025-04-13,2025-04-13
TOF | KHB |,INT JWLY | IG,Tanjore Bracelet | SI,2025-04-13,9.22,121.31578947,3.94736842,inactive,2025-04-13,2025-04-13
TOF | ALL,INT JWLY - IG,DABA – BS /TP,2025-04-13,249.12,19.90889475,1.20674499,inactive,2025-04-13,2025-04-13
TOF | Story/Reel,TRL | IG | ST,Ella Rings I SI,2025-04-13,878.5,83.23069635,1.72430128,inactive,2025-04-13,2025-04-13
TOF | KHB |,INT JWLY | IG,Qutub Necklace | SI,2025-04-13,279.92,71.37174911,1.83579806,inactive,2025-04-13,2025-04-13
TOF | ALL,TRL - IG,DABA,2025-04-13,625.24,11.96219484,1.12305809,inactive,2025-04-13,2025-04-13
TOF | India Modern,HOME - IG,India Modern DABA,2025-04-13,257.86,206.45316253,3.04243395,inactive,2025-04-13,2025-04-13
MOF,MOF | DABA,MOF | DABA 1,2025-04-13,808.2,227.02247191,4.57865169,inactive,2025-04-13,2025-04-13
TOF | Story/Reel,TRL | IG | ST,Jehan Necklace I SI,2025-04-13,214.95,115.00802568,0.80256822,inactive,2025-04-13,2025-04-13
BOF | DPA,VC & ATC_1 Day - FB,DPA,2025-04-13,579.42,241.92901879,6.38830898,active,2025-04-13,2025-04-13
TOF | Story/Reel,TRL | IG | ST,Sapphires I SI,2025-04-13,9.87,95.82524272,3.88349515,inactive,2025-04-13,2025-04-13
TOF | ALL,TIFF - IG,DABA,2025-04-13,629.8,26.42998028,1.97658315,inactive,2025-04-13,2025-04-13
TOF | All That Grace,ARL | IGi,All that grace (1) | SI,2025-04-13,32.23,388.31325301,1.20481928,active,2025-04-13,2025-04-13
TOF | Story/Reel,TRL | IG | ST RL | PDP,Firdos Earrings I SV,2025-04-13,257.54,102.32022249,1.78784267,inactive,2025-04-13,2025-04-13
TOF | India Modern,INT JWLY - IG,DABA – BS /TP 1,2025-04-13,811.93,74.99122564,3.38043779,inactive,2025-04-13,2025-04-13
BOF | DPA,VC & ATC_14 Days - FB,DPA,2025-04-13,510.19,72.60424079,5.36502063,active,2025-04-13,2025-04-13
TOF | CUSTOM | AUTO,TIFF - IG,QUTUB | SI,2025-04-13,0.56,280.0,,inactive,2025-04-13,2025-04-13
MOF,MOF | DEL,RV | CC,2025-04-13,358.05,147.89343247,0.9913259,inactive,2025-04-13,2025-04-13
TOF | ALL,OCC - IG,DABA – BS /TP 2,2025-04-13,27.06,16.16487455,1.13500597,inactive,2025-04-13,2025-04-13
